province,country,latitude,longitude,confirmed_cases,deaths,recovered,update_time,data_source,country_code,region,country_flag
Jiangsu,China,35.86166,104.195397,129,0,,2020-01-30 00:27:00,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Beijing,China,35.86166,104.195397,114,1,,2020-01-30 00:27:00,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Shanghai,China,35.86166,104.195397,112,1,,2020-01-30 00:27:00,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Fujian,China,35.86166,104.195397,101,0,,2020-01-30 00:27:00,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Guangxi,China,35.86166,104.195397,78,0,,2020-01-30 00:27:00,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Yunnan,China,35.86166,104.195397,70,0,,2020-01-30 00:27:00,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Hebei,China,35.86166,104.195397,65,1,,2020-01-30 00:27:00,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Shaanxi,China,35.86166,104.195397,63,0,,2020-01-30 00:27:00,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Hainan,China,35.86166,104.195397,46,1,,2020-01-30 00:27:00,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Heilongjiang,China,35.86166,104.195397,43,1,,2020-01-30 00:27:00,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Liaoning,China,35.86166,104.195397,41,0,,2020-01-30 00:27:00,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Shanxi,China,35.86166,104.195397,35,0,,2020-01-30 00:27:00,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Tianjin,China,35.86166,104.195397,29,0,,2020-01-30 00:27:00,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Gansu,China,35.86166,104.195397,26,0,,2020-01-30 00:27:00,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Inner Mongolia,China,35.86166,104.195397,18,0,,2020-01-30 00:27:00,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Ningxia,China,35.86166,104.195397,17,0,,2020-01-30 00:27:00,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Jilin,China,35.86166,104.195397,14,0,,2020-01-30 00:27:00,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Xinjiang,China,35.86166,104.195397,14,0,,2020-01-30 00:27:00,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
,Thailand,15.870032,100.992541,14,0,,2020-01-30 00:27:00,bno,THA,Asia,https://www.countryflags.io/th/flat/64.png
Guizhou,China,35.86166,104.195397,12,0,,2020-01-30 00:27:00,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
,Japan,36.204824,138.252924,11,0,,2020-01-30 00:27:00,bno,JPN,Asia,https://www.countryflags.io/jp/flat/64.png
Hong Kong,China,35.86166,104.195397,10,0,,2020-01-30 00:27:00,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
,Singapore,1.352083,103.819836,10,0,,2020-01-30 00:27:00,bno,SGP,Asia,https://www.countryflags.io/sg/flat/64.png
Taiwan,China,35.86166,104.195397,8,0,,2020-01-30 00:27:00,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
,Malaysia,4.210484,101.975766,8,0,,2020-01-30 00:27:00,bno,MYS,Asia,https://www.countryflags.io/my/flat/64.png
Macau,China,35.86166,104.195397,7,0,,2020-01-30 00:27:00,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
,Australia,-25.274398,133.775136,7,0,,2020-01-30 00:27:00,bno,AUS,Oceania,https://www.countryflags.io/au/flat/64.png
Qinghai,China,35.86166,104.195397,6,0,,2020-01-30 00:27:00,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
,France,46.227638,2.213749,5,0,,2020-01-30 00:27:00,bno,FRA,Europe,https://www.countryflags.io/fr/flat/64.png
,United States,37.09024,-95.712891,5,0,,2020-01-30 00:27:00,bno,USA,Americas,https://www.countryflags.io/us/flat/64.png
,South Korea,35.907757,127.766922,4,0,,2020-01-30 00:27:00,bno,KOR,Asia,https://www.countryflags.io/kr/flat/64.png
,Germany,51.165691,10.451526,4,0,,2020-01-30 00:27:00,bno,DEU,Europe,https://www.countryflags.io/de/flat/64.png
,UAE,23.424076,53.847818,4,0,,2020-01-30 00:27:00,bno,ARE,Asia,https://www.countryflags.io/ae/flat/64.png
,Canada,56.130366,-106.346771,3,0,,2020-01-30 00:27:00,bno,CAN,Americas,https://www.countryflags.io/ca/flat/64.png
,Vietnam,14.058324,108.277199,2,0,,2020-01-30 00:27:00,bno,VNM,Asia,https://www.countryflags.io/vn/flat/64.png
Tibet,China,35.86166,104.195397,1,0,,2020-01-30 00:27:00,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
,Nepal,28.394857,84.124008,1,0,,2020-01-30 00:27:00,bno,NPL,Asia,https://www.countryflags.io/np/flat/64.png
,Cambodia,12.565679,104.990963,1,0,,2020-01-30 00:27:00,bno,KHM,Asia,https://www.countryflags.io/kh/flat/64.png
,Sri Lanka,7.873054,80.771797,1,0,,2020-01-30 00:27:00,bno,LKA,Asia,https://www.countryflags.io/lk/flat/64.png
,Finland,61.92411,25.748151,1,0,,2020-01-30 00:27:00,bno,FIN,Europe,https://www.countryflags.io/fi/flat/64.png
Hubei,China,35.86166,104.195397,4586,162,,2020-01-30 04:51:00,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Zhejiang,China,35.86166,104.195397,428,0,,2020-01-30 04:51:00,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Guangdong,China,35.86166,104.195397,354,0,,2020-01-30 04:51:00,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Henan,China,35.86166,104.195397,278,2,,2020-01-30 04:51:00,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Hunan,China,35.86166,104.195397,277,0,,2020-01-30 04:51:00,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Anhui,China,35.86166,104.195397,200,0,,2020-01-30 04:51:00,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Chongqing,China,35.86166,104.195397,182,0,,2020-01-30 04:51:00,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Jiangxi,China,35.86166,104.195397,162,0,,2020-01-30 04:51:00,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Shandong,China,35.86166,104.195397,158,0,,2020-01-30 04:51:00,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Sichuan,China,35.86166,104.195397,142,1,,2020-01-30 04:51:00,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Jiangsu,China,35.86166,104.195397,129,0,,2020-01-30 04:51:00,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Beijing,China,35.86166,104.195397,114,1,,2020-01-30 04:51:00,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Shanghai,China,35.86166,104.195397,112,1,,2020-01-30 04:51:00,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Fujian,China,35.86166,104.195397,101,0,,2020-01-30 04:51:00,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Guangxi,China,35.86166,104.195397,78,0,,2020-01-30 04:51:00,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Yunnan,China,35.86166,104.195397,70,0,,2020-01-30 04:51:00,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Hebei,China,35.86166,104.195397,65,1,,2020-01-30 04:51:00,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Shaanxi,China,35.86166,104.195397,63,0,,2020-01-30 04:51:00,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Hainan,China,35.86166,104.195397,46,1,,2020-01-30 04:51:00,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Heilongjiang,China,35.86166,104.195397,43,1,,2020-01-30 04:51:00,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Liaoning,China,35.86166,104.195397,41,0,,2020-01-30 04:51:00,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Shanxi,China,35.86166,104.195397,35,0,,2020-01-30 04:51:00,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Tianjin,China,35.86166,104.195397,30,0,,2020-01-30 04:51:00,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Gansu,China,35.86166,104.195397,26,0,,2020-01-30 04:51:00,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Inner Mongolia,China,35.86166,104.195397,18,0,,2020-01-30 04:51:00,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Ningxia,China,35.86166,104.195397,17,0,,2020-01-30 04:51:00,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Jilin,China,35.86166,104.195397,14,0,,2020-01-30 04:51:00,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Xinjiang,China,35.86166,104.195397,14,0,,2020-01-30 04:51:00,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
,Thailand,15.870032,100.992541,14,0,,2020-01-30 04:51:00,bno,THA,Asia,https://www.countryflags.io/th/flat/64.png
Guizhou,China,35.86166,104.195397,12,0,,2020-01-30 04:51:00,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
,Japan,36.204824,138.252924,11,0,,2020-01-30 04:51:00,bno,JPN,Asia,https://www.countryflags.io/jp/flat/64.png
Hong Kong,China,35.86166,104.195397,10,0,,2020-01-30 04:51:00,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
,Singapore,1.352083,103.819836,10,0,,2020-01-30 04:51:00,bno,SGP,Asia,https://www.countryflags.io/sg/flat/64.png
Taiwan,China,35.86166,104.195397,9,0,,2020-01-30 04:51:00,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Qinghai,China,35.86166,104.195397,8,0,,2020-01-30 04:51:00,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
,Malaysia,4.210484,101.975766,8,0,,2020-01-30 04:51:00,bno,MYS,Asia,https://www.countryflags.io/my/flat/64.png
,Australia,-25.274398,133.775136,8,0,,2020-01-30 04:51:00,bno,AUS,Oceania,https://www.countryflags.io/au/flat/64.png
Macau,China,35.86166,104.195397,7,0,,2020-01-30 04:51:00,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
,South Korea,35.907757,127.766922,6,0,,2020-01-30 04:51:00,bno,KOR,Asia,https://www.countryflags.io/kr/flat/64.png
,France,46.227638,2.213749,5,0,,2020-01-30 04:51:00,bno,FRA,Europe,https://www.countryflags.io/fr/flat/64.png
,United States,37.09024,-95.712891,5,0,,2020-01-30 04:51:00,bno,USA,Americas,https://www.countryflags.io/us/flat/64.png
,Vietnam,14.058324,108.277199,5,0,,2020-01-30 04:51:00,bno,VNM,Asia,https://www.countryflags.io/vn/flat/64.png
,Germany,51.165691,10.451526,4,0,,2020-01-30 04:51:00,bno,DEU,Europe,https://www.countryflags.io/de/flat/64.png
,UAE,23.424076,53.847818,4,0,,2020-01-30 04:51:00,bno,ARE,Asia,https://www.countryflags.io/ae/flat/64.png
,Canada,56.130366,-106.346771,3,0,,2020-01-30 04:51:00,bno,CAN,Americas,https://www.countryflags.io/ca/flat/64.png
Tibet,China,35.86166,104.195397,1,0,,2020-01-30 04:51:00,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
,Nepal,28.394857,84.124008,1,0,,2020-01-30 04:51:00,bno,NPL,Asia,https://www.countryflags.io/np/flat/64.png
,Cambodia,12.565679,104.990963,1,0,,2020-01-30 04:51:00,bno,KHM,Asia,https://www.countryflags.io/kh/flat/64.png
,Sri Lanka,7.873054,80.771797,1,0,,2020-01-30 04:51:00,bno,LKA,Asia,https://www.countryflags.io/lk/flat/64.png
,Finland,61.92411,25.748151,1,0,,2020-01-30 04:51:00,bno,FIN,Europe,https://www.countryflags.io/fi/flat/64.png
,Philippines,12.879721,121.774017,1,0,,2020-01-30 04:51:00,bno,PHL,Asia,https://www.countryflags.io/ph/flat/64.png
,India,20.593684,78.96288,1,0,,2020-01-30 04:51:00,bno,IND,Asia,https://www.countryflags.io/in/flat/64.png
Hubei,China,35.86166,104.195397,7153,249,,2020-01-31 16:32:00,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Zhejiang,China,35.86166,104.195397,537,0,,2020-01-31 16:32:00,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Guangdong,China,35.86166,104.195397,436,0,,2020-01-31 16:32:00,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Henan,China,35.86166,104.195397,352,2,,2020-01-31 16:32:00,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Hunan,China,35.86166,104.195397,332,0,,2020-01-31 16:32:00,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Jiangxi,China,35.86166,104.195397,240,0,,2020-01-31 16:32:00,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Anhui,China,35.86166,104.195397,237,0,,2020-01-31 16:32:00,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Chongqing,China,35.86166,104.195397,211,0,,2020-01-31 16:32:00,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Shandong,China,35.86166,104.195397,184,0,,2020-01-31 16:32:00,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Sichuan,China,35.86166,104.195397,178,1,,2020-01-31 16:32:00,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Jiangsu,China,35.86166,104.195397,168,0,,2020-01-31 16:32:00,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Beijing,China,35.86166,104.195397,139,1,,2020-01-31 16:32:00,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Shanghai,China,35.86166,104.195397,135,1,,2020-01-31 16:32:00,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Fujian,China,35.86166,104.195397,120,0,,2020-01-31 16:32:00,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Guangxi,China,35.86166,104.195397,87,0,,2020-01-31 16:32:00,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Shaanxi,China,35.86166,104.195397,87,0,,2020-01-31 16:32:00,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Yunnan,China,35.86166,104.195397,83,0,,2020-01-31 16:32:00,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Hebei,China,35.86166,104.195397,82,1,,2020-01-31 16:32:00,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Liaoning,China,35.86166,104.195397,60,0,,2020-01-31 16:32:00,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Heilongjiang,China,35.86166,104.195397,59,2,,2020-01-31 16:32:00,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Hainan,China,35.86166,104.195397,49,1,,2020-01-31 16:32:00,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Shanxi,China,35.86166,104.195397,39,0,,2020-01-31 16:32:00,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Gansu,China,35.86166,104.195397,35,0,,2020-01-31 16:32:00,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Tianjin,China,35.86166,104.195397,32,0,,2020-01-31 16:32:00,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Guizhou,China,35.86166,104.195397,29,0,,2020-01-31 16:32:00,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Ningxia,China,35.86166,104.195397,21,0,,2020-01-31 16:32:00,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Inner Mongolia,China,35.86166,104.195397,20,0,,2020-01-31 16:32:00,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
,Thailand,15.870032,100.992541,19,0,,2020-01-31 16:32:00,bno,THA,Asia,https://www.countryflags.io/th/flat/64.png
Xinjiang,China,35.86166,104.195397,17,0,,2020-01-31 16:32:00,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
,Japan,36.204824,138.252924,17,0,,2020-01-31 16:32:00,bno,JPN,Asia,https://www.countryflags.io/jp/flat/64.png
,Singapore,1.352083,103.819836,16,0,,2020-01-31 16:32:00,bno,SGP,Asia,https://www.countryflags.io/sg/flat/64.png
Jilin,China,35.86166,104.195397,14,0,,2020-01-31 16:32:00,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Hong Kong,China,35.86166,104.195397,13,0,,2020-01-31 16:32:00,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
,South Korea,35.907757,127.766922,11,0,,2020-01-31 16:32:00,bno,KOR,Asia,https://www.countryflags.io/kr/flat/64.png
Taiwan,China,35.86166,104.195397,10,0,,2020-01-31 16:32:00,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
,Australia,-25.274398,133.775136,9,0,,2020-01-31 16:32:00,bno,AUS,Oceania,https://www.countryflags.io/au/flat/64.png
Qinghai,China,35.86166,104.195397,8,0,,2020-01-31 16:32:00,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
,Malaysia,4.210484,101.975766,8,0,,2020-01-31 16:32:00,bno,MYS,Asia,https://www.countryflags.io/my/flat/64.png
Macau,China,35.86166,104.195397,7,0,,2020-01-31 16:32:00,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
,United States,37.09024,-95.712891,7,0,,2020-01-31 16:32:00,bno,USA,Americas,https://www.countryflags.io/us/flat/64.png
,Germany,51.165691,10.451526,7,0,,2020-01-31 16:32:00,bno,DEU,Europe,https://www.countryflags.io/de/flat/64.png
,France,46.227638,2.213749,6,0,,2020-01-31 16:32:00,bno,FRA,Europe,https://www.countryflags.io/fr/flat/64.png
,Vietnam,14.058324,108.277199,5,0,,2020-01-31 16:32:00,bno,VNM,Asia,https://www.countryflags.io/vn/flat/64.png
,UAE,23.424076,53.847818,4,0,,2020-01-31 16:32:00,bno,ARE,Asia,https://www.countryflags.io/ae/flat/64.png
,Canada,56.130366,-106.346771,4,0,,2020-01-31 16:32:00,bno,CAN,Americas,https://www.countryflags.io/ca/flat/64.png
,UK,55.378051,-3.435973,2,0,,2020-01-31 16:32:00,bno,GBR,Europe,https://www.countryflags.io/gb/flat/64.png
,Russia,61.52401,105.318756,2,0,,2020-01-31 16:32:00,bno,RUS,Europe,https://www.countryflags.io/ru/flat/64.png
,Italy,41.87194,12.56738,2,0,,2020-01-31 16:32:00,bno,ITA,Europe,https://www.countryflags.io/it/flat/64.png
Tibet,China,35.86166,104.195397,1,0,,2020-01-31 16:32:00,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
,Nepal,28.394857,84.124008,1,0,,2020-01-31 16:32:00,bno,NPL,Asia,https://www.countryflags.io/np/flat/64.png
,Cambodia,12.565679,104.990963,1,0,,2020-01-31 16:32:00,bno,KHM,Asia,https://www.countryflags.io/kh/flat/64.png
,Sri Lanka,7.873054,80.771797,1,0,,2020-01-31 16:32:00,bno,LKA,Asia,https://www.countryflags.io/lk/flat/64.png
,Finland,61.92411,25.748151,1,0,,2020-01-31 16:32:00,bno,FIN,Europe,https://www.countryflags.io/fi/flat/64.png
,Philippines,12.879721,121.774017,1,0,,2020-01-31 16:32:00,bno,PHL,Asia,https://www.countryflags.io/ph/flat/64.png
,India,20.593684,78.96288,1,0,,2020-01-31 16:32:00,bno,IND,Asia,https://www.countryflags.io/in/flat/64.png
,Sweden,60.128161,18.643501,1,0,,2020-01-31 16:32:00,bno,SWE,Europe,https://www.countryflags.io/se/flat/64.png
,Spain,40.463667,-3.74922,1,0,,2020-01-31 16:32:00,bno,ESP,Europe,https://www.countryflags.io/es/flat/64.png
Hubei,China,35.86166,104.195397,7153,249,,2020-01-31 21:30:00,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Zhejiang,China,35.86166,104.195397,599,0,,2020-01-31 21:30:00,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Guangdong,China,35.86166,104.195397,520,0,,2020-01-31 21:30:00,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Henan,China,35.86166,104.195397,422,2,,2020-01-31 21:30:00,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Hunan,China,35.86166,104.195397,389,0,,2020-01-31 21:30:00,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Anhui,China,35.86166,104.195397,297,0,,2020-01-31 21:30:00,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Jiangxi,China,35.86166,104.195397,286,0,,2020-01-31 21:30:00,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Chongqing,China,35.86166,104.195397,238,1,,2020-01-31 21:30:00,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Sichuan,China,35.86166,104.195397,208,1,,2020-01-31 21:30:00,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Shandong,China,35.86166,104.195397,202,0,,2020-01-31 21:30:00,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Jiangsu,China,35.86166,104.195397,202,0,,2020-01-31 21:30:00,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Shanghai,China,35.86166,104.195397,153,1,,2020-01-31 21:30:00,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Fujian,China,35.86166,104.195397,144,0,,2020-01-31 21:30:00,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Beijing,China,35.86166,104.195397,139,1,,2020-01-31 21:30:00,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Shaanxi,China,35.86166,104.195397,101,0,,2020-01-31 21:30:00,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Guangxi,China,35.86166,104.195397,100,0,,2020-01-31 21:30:00,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Hebei,China,35.86166,104.195397,96,1,,2020-01-31 21:30:00,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Yunnan,China,35.86166,104.195397,83,0,,2020-01-31 21:30:00,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Heilongjiang,China,35.86166,104.195397,80,2,,2020-01-31 21:30:00,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Liaoning,China,35.86166,104.195397,60,0,,2020-01-31 21:30:00,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Hainan,China,35.86166,104.195397,57,1,,2020-01-31 21:30:00,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Shanxi,China,35.86166,104.195397,47,0,,2020-01-31 21:30:00,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Gansu,China,35.86166,104.195397,35,0,,2020-01-31 21:30:00,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Tianjin,China,35.86166,104.195397,34,0,,2020-01-31 21:30:00,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Guizhou,China,35.86166,104.195397,29,0,,2020-01-31 21:30:00,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Ningxia,China,35.86166,104.195397,26,0,,2020-01-31 21:30:00,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Inner Mongolia,China,35.86166,104.195397,23,0,,2020-01-31 21:30:00,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
,Undisclosed,,,23,0,,2020-01-31 21:30:00,bno,,,
,Thailand,15.870032,100.992541,19,0,,2020-01-31 21:30:00,bno,THA,Asia,https://www.countryflags.io/th/flat/64.png
Xinjiang,China,35.86166,104.195397,18,0,,2020-01-31 21:30:00,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Jilin,China,35.86166,104.195397,17,0,,2020-01-31 21:30:00,bno,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
,Japan,36.204824,138.252924,17,0,,2020-01-31 21:30:00,bno,JPN,Asia,https://www.countryflags.io/jp/flat/64.png
,Singapore,1.352083,103.819836,16,0,,2020-01-31 21:30:00,bno,SGP,Asia,https://www.countryflags.io/sg/flat/64.png
